,team_name,win,side,game_num,0/stats/assists,0/stats/champLevel,0/stats/deaths,0/stats/doubleKills,0/stats/firstBloodAssist,0/stats/firstInhibitorAssist,0/stats/firstTowerAssist,0/stats/goldEarned,0/stats/inhibitorKills,0/stats/item1,0/stats/item2,0/stats/item3,0/stats/item4,0/stats/item5,0/stats/item6,0/stats/kills,0/stats/largestKillingSpree,0/stats/longestTimeSpentLiving,0/stats/magicDamageDealt,0/stats/magicDamageDealtToChampions,0/stats/magicalDamageTaken,0/stats/neutralMinionsKilledEnemyJungle,0/stats/neutralMinionsKilledTeamJungle,0/stats/pentaKills,0/stats/physicalDamageDealt,0/stats/physicalDamageDealtToChampions,0/stats/physicalDamageTaken,0/stats/quadraKills,0/stats/totalDamageDealt,0/stats/totalDamageDealtToChampions,0/stats/totalHeal,0/stats/totalMinionsKilled,0/stats/totalTimeCrowdControlDealt,0/stats/tripleKills,0/stats/trueDamageDealt,0/stats/trueDamageDealtToChampions,0/stats/trueDamageTaken,0/stats/turretKills,0/stats/visionWardsBoughtInGame,0/stats/wardsKilled,0/stats/wardsPlaced,1/stats/assists,1/stats/champLevel,1/stats/deaths,1/stats/doubleKills,1/stats/firstBloodAssist,1/stats/firstInhibitorAssist,1/stats/firstTowerAssist,1/stats/goldEarned,1/stats/inhibitorKills,1/stats/item1,1/stats/item2,1/stats/item3,1/stats/item4,1/stats/item5,1/stats/item6,1/stats/kills,1/stats/largestKillingSpree,1/stats/longestTimeSpentLiving,1/stats/magicDamageDealt,1/stats/magicDamageDealtToChampions,1/stats/magicalDamageTaken,1/stats/neutralMinionsKilledEnemyJungle,1/stats/neutralMinionsKilledTeamJungle,1/stats/pentaKills,1/stats/physicalDamageDealt,1/stats/physicalDamageDealtToChampions,1/stats/physicalDamageTaken,1/stats/quadraKills,1/stats/totalDamageDealt,1/stats/totalDamageDealtToChampions,1/stats/totalHeal,1/stats/totalMinionsKilled,1/stats/totalTimeCrowdControlDealt,1/stats/tripleKills,1/stats/trueDamageDealt,1/stats/trueDamageDealtToChampions,1/stats/trueDamageTaken,1/stats/turretKills,1/stats/visionWardsBoughtInGame,1/stats/wardsKilled,1/stats/wardsPlaced,2/stats/assists,2/stats/champLevel,2/stats/deaths,2/stats/doubleKills,2/stats/firstBloodAssist,2/stats/firstInhibitorAssist,2/stats/firstTowerAssist,2/stats/goldEarned,2/stats/inhibitorKills,2/stats/item1,2/stats/item2,2/stats/item3,2/stats/item4,2/stats/item5,2/stats/item6,2/stats/kills,2/stats/largestKillingSpree,2/stats/longestTimeSpentLiving,2/stats/magicDamageDealt,2/stats/magicDamageDealtToChampions,2/stats/magicalDamageTaken,2/stats/neutralMinionsKilledEnemyJungle,2/stats/neutralMinionsKilledTeamJungle,2/stats/pentaKills,2/stats/physicalDamageDealt,2/stats/physicalDamageDealtToChampions,2/stats/physicalDamageTaken,2/stats/quadraKills,2/stats/totalDamageDealt,2/stats/totalDamageDealtToChampions,2/stats/totalHeal,2/stats/totalMinionsKilled,2/stats/totalTimeCrowdControlDealt,2/stats/tripleKills,2/stats/trueDamageDealt,2/stats/trueDamageDealtToChampions,2/stats/trueDamageTaken,2/stats/turretKills,2/stats/visionWardsBoughtInGame,2/stats/wardsKilled,2/stats/wardsPlaced,3/stats/assists,3/stats/champLevel,3/stats/deaths,3/stats/doubleKills,3/stats/firstBloodAssist,3/stats/firstInhibitorAssist,3/stats/firstTowerAssist,3/stats/goldEarned,3/stats/inhibitorKills,3/stats/item1,3/stats/item2,3/stats/item3,3/stats/item4,3/stats/item5,3/stats/item6,3/stats/kills,3/stats/largestKillingSpree,3/stats/longestTimeSpentLiving,3/stats/magicDamageDealt,3/stats/magicDamageDealtToChampions,3/stats/magicalDamageTaken,3/stats/neutralMinionsKilledEnemyJungle,3/stats/neutralMinionsKilledTeamJungle,3/stats/pentaKills,3/stats/physicalDamageDealt,3/stats/physicalDamageDealtToChampions,3/stats/physicalDamageTaken,3/stats/quadraKills,3/stats/totalDamageDealt,3/stats/totalDamageDealtToChampions,3/stats/totalHeal,3/stats/totalMinionsKilled,3/stats/totalTimeCrowdControlDealt,3/stats/tripleKills,3/stats/trueDamageDealt,3/stats/trueDamageDealtToChampions,3/stats/trueDamageTaken,3/stats/turretKills,3/stats/visionWardsBoughtInGame,3/stats/wardsKilled,3/stats/wardsPlaced,4/stats/assists,4/stats/champLevel,4/stats/deaths,4/stats/doubleKills,4/stats/firstBloodAssist,4/stats/firstInhibitorAssist,4/stats/firstTowerAssist,4/stats/goldEarned,4/stats/inhibitorKills,4/stats/item1,4/stats/item2,4/stats/item3,4/stats/item4,4/stats/item5,4/stats/item6,4/stats/kills,4/stats/largestKillingSpree,4/stats/longestTimeSpentLiving,4/stats/magicDamageDealt,4/stats/magicDamageDealtToChampions,4/stats/magicalDamageTaken,4/stats/neutralMinionsKilledEnemyJungle,4/stats/neutralMinionsKilledTeamJungle,4/stats/pentaKills,4/stats/physicalDamageDealt,4/stats/physicalDamageDealtToChampions,4/stats/physicalDamageTaken,4/stats/quadraKills,4/stats/totalDamageDealt,4/stats/totalDamageDealtToChampions,4/stats/totalHeal,4/stats/totalMinionsKilled,4/stats/totalTimeCrowdControlDealt,4/stats/tripleKills,4/stats/trueDamageDealt,4/stats/trueDamageDealtToChampions,4/stats/trueDamageTaken,4/stats/turretKills,4/stats/visionWardsBoughtInGame,4/stats/wardsKilled,4/stats/wardsPlaced,baronKills,dragonKills,firstBaron,firstBlood,firstDragon,firstInhibitor,firstRiftHerald,firstTower,inhibitorKills,towerKills
0,NRV,1,0,1,15,18,0,0,False,True,False,15675,0,3143,1011,3047,3068,3065,3340,0,0,0,150257,11087,4997,0,9,0,54726,5998,11030,0,205615,17085,3096,342,763,0,631,0,413,1,4,5,23,9,16,3,1,False,True,False,14501,0,3800,2049,3026,3158,1401,3364,6,3,1395,24722,1730,14829,23,71,0,94563,7905,26283,0,160607,14389,14292,43,1004,1,41321,4752,1314,1,9,19,39,8,18,4,1,False,True,False,17163,0,3009,3027,3089,3116,3135,3340,8,6,801,226435,31306,10954,7,8,1,12100,954,9396,1,242543,32261,3046,305,942,1,4008,0,770,1,3,6,22,8,17,5,0,False,True,False,17146,0,3140,3094,3006,3031,3085,3363,1,0,1239,5830,1701,7789,8,46,0,252048,14402,9811,0,266504,17460,4450,303,3795,0,8625,1356,32,4,1,11,15,7,14,2,0,False,False,False,12140,1,3117,2301,3151,0,0,3364,1,0,1245,50249,19470,8416,5,1,0,6818,987,3947,0,59508,21694,2375,29,226,0,2441,1236,169,3,11,14,56,1,3,True,False,False,True,True,True,1,10
1,MIL,0,1,1,5,18,3,0,False,False,False,16142,0,3143,3065,3025,3047,3075,3340,4,2,1773,7965,5504,22676,3,18,0,238146,13970,17208,0,247613,20074,13572,329,571,0,1501,600,1811,2,2,5,21,10,15,2,0,False,False,False,12783,0,3065,1410,1057,1031,3047,3364,1,0,1396,122546,10291,16041,8,96,0,27948,454,18881,0,167045,10745,18913,52,1000,0,16551,0,2416,0,5,25,30,7,18,5,0,False,False,False,14556,0,3135,3020,1052,3174,3089,3340,2,0,790,215632,18734,7668,3,11,0,30010,1266,7391,0,245742,20100,3640,333,842,0,100,100,1417,2,4,5,23,8,17,2,1,False,False,False,15986,0,3153,3140,3158,3036,3042,3363,6,6,2229,18663,7164,7959,2,23,0,170913,16040,6700,0,195633,25203,3047,296,973,0,6056,1998,513,1,2,9,12,8,12,4,0,False,False,False,9956,0,2303,3190,2043,2010,3111,3364,1,0,1432,11909,4169,11899,0,0,0,7981,488,11216,0,26779,4658,2823,58,603,0,6888,0,1185,0,9,11,60,0,1,False,True,True,False,False,False,0,5
0,MIL,1,0,2,4,17,3,0,False,False,False,14635,0,3143,2043,3047,3078,1057,3340,4,2,894,2268,1569,7470,1,1,0,161229,9033,11689,0,189673,12463,6102,313,176,0,26175,1859,330,2,3,1,16,6,14,0,1,False,True,False,11857,0,3102,2049,3110,1401,3047,3364,4,4,0,22167,1264,8546,19,69,0,80733,8170,20302,0,131710,12660,12534,25,1074,0,28810,3225,90,0,6,15,38,2,17,1,0,False,True,False,14077,0,3158,3135,3057,1056,3116,3340,4,4,229,229798,16785,4837,17,19,0,14452,268,3793,0,246813,17129,2094,267,734,0,2561,75,8,2,4,3,19,7,17,0,0,False,False,False,14622,1,1055,3033,3006,3085,3031,3363,2,2,2052,4963,1894,1822,10,57,0,219029,7729,8110,0,237108,10099,1378,237,3615,0,13114,476,0,2,3,8,13,9,11,0,0,False,False,False,9467,0,2301,3190,1028,3801,3117,3364,0,0,0,17839,5008,4037,2,0,0,5723,614,4550,0,24538,5623,1065,31,107,0,974,0,0,0,7,22,50,1,4,True,True,True,True,False,False,1,8
1,NRV,0,1,2,1,14,4,0,False,False,True,10480,0,3748,1028,1029,3211,3047,3340,2,2,1648,8864,2854,7823,0,9,0,99094,3155,12790,0,110550,6010,6556,191,235,0,2592,0,2202,0,5,5,20,3,13,2,0,False,False,False,9800,0,3143,1410,3211,1028,2043,3364,1,0,1632,94165,7452,6177,8,84,0,21769,792,15290,0,130683,8403,10084,20,724,0,14748,158,1189,0,13,14,36,3,14,5,0,False,False,False,10545,0,3020,1056,3165,3174,1058,3363,1,0,767,126377,9600,6489,0,11,0,16368,706,5922,0,142746,10306,1961,233,637,0,0,0,1159,0,3,4,17,1,16,1,0,False,False,False,14176,0,3140,3006,1053,3508,3094,3363,0,0,2030,13144,1700,2124,0,24,0,217065,8940,9332,0,233247,10910,1611,363,272,0,3038,270,375,2,4,21,17,0,10,2,0,False,False,True,7409,0,3117,2303,3190,2043,1029,3364,0,0,1886,5456,2324,4267,0,0,0,4198,244,6083,0,15289,2569,1546,40,170,0,5635,0,709,0,6,7,51,0,0,False,False,False,False,True,True,0,3
0,EPS,0,0,1,3,18,1,0,False,False,False,19693,0,3143,3026,3158,3075,3065,3340,2,2,2971,241063,9652,24814,5,10,0,30523,1489,21161,0,272195,11442,19013,347,1563,0,608,300,815,1,5,6,34,6,18,3,0,False,False,False,19957,2,3001,3158,3027,3135,3089,3364,1,0,1561,277174,19705,35427,33,125,0,24748,938,26858,0,334560,21356,49575,116,181,0,32638,713,1111,1,12,44,17,3,18,3,0,False,True,False,22580,0,3115,3006,3089,3135,3001,3363,2,2,2408,483098,41484,15253,6,27,0,16219,935,9395,0,501118,43549,6405,489,1452,0,1800,1130,615,0,5,16,28,3,18,4,0,False,True,False,22104,1,3094,3139,3031,3085,3033,3363,2,0,1911,10479,1416,16163,8,30,0,460479,36914,12651,0,475296,38909,4936,407,333,0,4338,578,200,3,3,19,20,5,17,2,0,False,True,False,15164,0,3143,2301,2043,3102,3117,3364,1,0,1699,24510,3623,19228,0,0,0,7627,893,9671,0,32408,4577,8941,45,314,0,270,60,464,1,18,29,78,2,2,False,True,False,True,False,True,4,9
1,MSF,1,1,1,8,18,1,0,False,False,False,20060,0,3135,3001,3116,3151,3020,3363,1,0,2963,325569,34131,8757,3,7,0,25760,102,12522,0,353749,34909,4690,378,4539,0,2420,675,458,2,9,2,31,7,18,2,0,False,False,False,19555,1,3102,3026,3116,3001,3111,3364,1,0,1623,215586,25399,15503,33,110,0,37049,692,30340,0,294262,26517,23476,64,1906,0,41627,425,747,1,12,29,53,5,18,2,1,False,False,False,23564,0,3027,3157,3089,3135,3116,3340,3,3,2005,413374,40490,30323,18,46,0,31154,847,25377,0,452126,42803,30005,437,5086,0,7597,1465,965,0,2,11,28,3,18,1,1,False,False,False,26173,1,3139,3033,3031,3508,3094,3363,7,4,2312,26733,3715,15630,18,57,0,535587,36302,20608,0,581257,40657,10992,449,438,0,18938,640,375,9,3,16,25,10,16,2,0,False,False,False,15555,0,3222,2301,3211,3009,3102,3364,1,0,2225,19114,6340,7485,1,0,0,6972,321,8719,0,30299,6662,4859,38,203,0,4212,0,236,0,24,28,103,2,4,True,False,True,False,True,False,2,10
0,MSF,1,0,2,9,18,0,1,False,False,False,16300,1,0,3091,3111,3065,3078,3340,8,8,0,13483,2454,5715,4,4,0,175050,14202,15761,0,209914,20878,10061,299,188,1,21380,4222,329,3,5,0,20,12,16,0,0,False,True,False,11658,0,1409,3190,3065,1031,3158,3364,1,0,0,24782,632,5089,23,71,0,102148,5918,29355,0,171023,8615,15879,24,845,0,44092,2064,554,0,6,10,35,11,17,1,0,False,True,False,14593,0,1056,3100,3020,3116,3191,3340,5,4,1588,214418,27647,4064,12,23,0,16303,642,4761,0,236968,28290,1226,261,346,0,6246,0,215,2,5,5,14,7,16,1,1,False,True,False,14310,0,3153,3158,3042,3033,3025,3340,6,6,883,16675,3926,5095,16,18,0,168536,14474,6434,0,189867,19559,2849,255,762,0,4656,1158,441,2,0,4,14,12,12,4,0,False,False,False,8668,0,2301,2043,1028,3009,1029,3364,0,0,910,9990,3099,4523,1,1,0,4598,876,5681,0,14595,3975,2655,21,108,0,5,0,733,0,12,17,38,1,2,True,True,True,True,True,True,1,9
1,EPS,0,1,2,2,14,5,0,False,False,False,9041,0,0,1011,3068,3047,1028,3340,0,0,806,62116,3367,6850,0,5,0,27794,3170,11967,0,89910,6537,2086,199,170,0,0,0,3318,0,2,0,14,2,13,5,0,False,False,False,8774,0,2031,3158,3116,3211,0,3364,1,0,668,71850,8619,6372,12,62,0,20589,588,13808,0,105188,9207,5978,24,363,0,12748,0,1367,0,5,10,21,0,16,4,0,False,False,False,11330,0,3040,3158,3165,3027,1056,3363,1,0,977,158213,5151,16330,0,23,0,11866,758,7680,0,170080,5909,11015,271,2201,0,0,0,922,0,5,7,16,2,14,3,0,False,False,False,12074,0,1055,3142,3085,3031,0,3363,4,3,1479,1153,309,3692,0,10,0,130084,11131,9436,0,143523,13713,1268,261,625,0,12285,2272,703,2,2,6,10,4,11,3,0,False,False,False,7265,0,3190,2303,1029,2043,3117,3364,0,0,1482,6298,3146,5016,0,0,0,6962,437,9060,0,19164,3584,934,45,226,0,5903,0,1131,0,6,9,39,0,0,False,False,False,False,False,False,0,2
0,HMA,1,0,1,6,18,2,1,False,False,False,17654,0,3143,3078,3111,3156,3035,3340,5,3,1464,15170,1495,9142,5,1,0,195728,8888,16991,0,246734,12183,12795,339,296,0,35836,1800,713,4,4,3,20,13,17,2,0,False,False,False,14741,0,2043,3143,1401,3047,3065,3364,2,2,1397,55521,6498,11258,19,93,0,90558,3422,24044,0,164466,10827,20624,54,558,0,18387,906,1648,0,9,20,34,0,17,2,1,False,True,False,15743,1,3135,3026,3027,3111,0,3363,4,3,1748,200490,16744,11145,4,18,0,12386,191,11883,0,213635,16936,4749,269,103,1,759,0,91,1,6,9,21,12,18,1,1,False,False,False,21130,2,3153,3036,3009,3046,3031,3363,5,3,1138,0,0,4940,14,15,0,411716,33382,7924,0,418173,33382,4856,423,194,0,6456,0,100,2,2,12,12,16,15,1,0,False,True,False,13176,0,3190,3222,1058,3117,1026,3364,1,0,2532,35927,10771,6652,3,3,0,10010,617,7307,0,47268,12150,3891,32,348,0,1330,762,409,0,10,20,51,2,4,True,True,True,True,True,False,3,11
1,EPS,0,1,1,3,18,3,0,False,False,True,13735,0,3143,1031,3158,3110,3102,3340,1,0,1314,193402,9418,5461,0,13,0,26584,757,15281,0,219987,10176,6036,294,1937,0,0,0,1376,1,4,1,24,4,15,5,0,False,False,False,11831,0,3143,3158,1401,3065,2043,3364,2,2,859,17411,778,9320,5,84,0,76684,6367,24576,0,126948,10017,7587,31,832,0,32851,2871,300,0,7,17,38,8,17,2,0,False,False,False,15385,0,3116,3089,3111,3135,3198,3363,0,0,932,274422,25952,5146,2,17,0,14704,680,8743,0,289126,26632,1676,369,1105,0,0,0,717,0,4,9,16,3,18,3,1,False,False,True,16787,0,1053,3031,3508,3085,3033,3363,5,3,810,2186,1483,4631,3,36,0,251642,22234,9448,0,257358,23810,3873,327,4259,0,3529,91,594,1,2,14,15,6,13,4,0,False,False,False,10075,0,3110,2303,0,3117,0,3364,0,0,1328,10114,3370,11009,0,0,0,7294,496,13989,0,23688,3866,4174,60,497,0,6279,0,480,1,9,19,58,0,0,False,False,False,False,False,True,0,3
0,EPS,1,0,2,0,18,3,1,False,False,False,16131,0,3035,3022,3006,3078,3110,3340,3,2,963,6144,2419,9006,2,3,0,196058,9308,21111,0,237832,15261,11699,344,1193,0,35629,3534,999,4,5,3,25,5,18,2,0,False,False,False,15904,0,3157,3027,3158,3001,0,3364,2,0,1405,182440,17062,13425,27,103,0,19748,881,21378,0,232484,18202,25259,75,186,0,30296,258,700,1,11,28,40,4,18,1,0,False,False,False,16571,0,3156,3042,3158,3036,1038,3363,3,2,1663,11107,4211,10012,7,7,0,271005,23065,5571,0,284747,27277,3210,343,298,0,2633,0,250,2,2,3,17,6,17,2,0,False,False,False,16728,0,3031,3140,3085,3036,3508,3363,3,2,1095,6157,4947,10997,1,20,0,240559,17304,7233,0,254928,22252,3591,317,3097,0,8210,0,564,2,3,13,18,4,13,3,0,False,False,False,12982,0,3116,2301,1029,3151,3020,3364,3,0,1030,56358,23361,8670,0,0,0,4256,425,6728,0,62399,24416,1095,46,421,0,1784,629,349,0,10,18,47,1,2,True,False,True,True,False,False,1,11
1,HMA,0,1,2,6,18,2,0,False,False,False,15102,0,3143,3047,3025,3068,3075,3340,1,0,1751,84407,5433,12331,4,12,0,158784,12990,13856,0,243789,18423,4323,345,5468,0,598,0,3400,1,3,2,21,2,16,4,0,False,False,False,13230,0,3157,2043,3116,1414,3111,3364,5,3,981,136563,18736,15746,17,82,0,30890,1556,22999,0,182672,21572,15083,44,1266,0,15219,1280,195,0,6,12,29,2,18,1,1,False,False,False,16391,0,3198,3116,3158,3165,1026,3363,3,3,2534,293001,15172,8635,1,17,0,15439,48,12446,0,309321,15487,3798,388,346,1,879,266,125,1,3,7,19,5,16,3,0,False,False,False,14638,0,3031,3094,1055,3006,3085,3363,2,2,548,3884,1065,6294,1,24,0,211189,19629,12573,0,220303,20971,3422,280,362,0,5229,276,300,0,3,13,12,7,14,4,0,False,False,False,10178,0,3190,3222,0,2043,3117,3364,0,0,655,28372,9600,9925,0,1,0,6594,443,11633,0,36231,11083,2832,32,211,0,1264,1040,401,1,11,12,59,0,3,False,True,False,False,False,True,0,3
0,NRV,0,0,1,3,15,3,0,False,False,False,10928,0,3078,2043,3047,3068,3211,3340,2,0,774,49246,3967,8358,0,7,0,63868,3308,6253,0,119191,8168,704,214,64,0,6076,892,897,1,5,4,17,3,14,3,0,False,False,False,9601,0,3065,2049,3009,3082,1028,3364,0,0,1353,46534,2563,8752,8,91,0,64765,2215,22187,0,128391,5366,12373,36,581,0,17091,588,1204,0,4,15,31,3,16,2,0,False,False,False,11420,0,3157,1056,3027,3001,1056,3363,1,0,1731,162639,10640,9314,0,10,0,12714,399,5058,0,175354,11040,2638,287,359,0,0,0,211,0,2,5,13,0,14,1,0,False,False,False,11207,0,1055,2010,3158,3042,3025,3363,2,2,1904,16046,3991,3283,0,2,0,146124,10945,6671,0,162171,14936,2009,276,978,0,0,0,230,0,0,2,6,3,10,4,0,False,False,False,6694,0,0,2301,3190,0,0,3364,0,0,750,12744,1397,4019,0,3,0,5173,478,7680,0,17918,1875,822,21,146,0,0,0,117,0,3,10,27,0,0,False,False,False,False,True,False,0,2
1,MSF,1,1,1,4,16,3,0,False,False,False,13328,0,0,3006,3078,3110,1028,3363,2,2,862,4006,1320,4908,2,1,0,143638,5707,10930,0,161835,8393,4751,276,348,0,14190,1365,672,2,4,4,15,4,15,1,0,False,True,False,12893,0,3001,3108,1082,3116,3158,3364,3,2,1544,132896,10657,5611,29,85,0,29760,574,12722,0,185647,11231,10540,35,1102,0,22990,0,124,1,5,14,25,2,17,0,0,False,False,False,14049,1,1056,3116,3111,3135,1058,3340,2,2,1928,206867,16645,4293,5,30,0,14758,172,3400,0,222635,16818,2145,286,741,0,1009,0,100,1,6,9,18,5,16,0,1,False,True,False,15902,0,3142,3033,3009,3046,1055,3340,5,5,0,7727,1196,2479,10,24,0,219585,15425,12918,0,233811,17661,6190,282,341,1,6499,1040,234,4,1,3,15,9,12,1,0,False,True,False,9243,0,2010,3190,2043,3117,3024,3364,1,0,1546,7512,3908,5932,0,0,0,7817,546,7062,0,21005,4709,2875,40,391,0,5676,254,350,1,9,13,51,1,4,True,True,True,True,False,True,1,10
0,MSF,1,0,2,8,14,4,0,False,True,True,9632,0,3025,3068,3047,1082,1031,3363,0,0,651,52403,3237,2401,1,0,0,36082,2016,8597,0,89004,5771,931,191,186,0,518,518,2624,2,2,0,12,4,14,1,1,False,True,True,10839,0,1011,3143,1031,1401,3047,3364,6,6,406,39164,4381,2606,15,61,0,76495,6221,23330,0,136064,11233,13294,41,588,1,20405,630,1188,0,2,5,24,6,15,3,1,False,True,True,12493,0,0,3157,3158,3165,0,3340,7,3,398,138696,12004,2826,1,16,0,12794,913,9430,0,152593,12945,2359,205,344,0,1102,28,1366,1,4,3,14,8,14,0,0,False,False,True,12477,1,1053,3006,3085,2015,3086,3363,4,4,0,2650,559,2319,16,14,0,146527,12007,7645,0,151772,13146,1740,214,214,0,2594,578,0,4,0,3,10,13,12,0,0,False,True,False,7907,0,0,3222,0,3009,3801,3364,1,0,0,5124,3629,1520,0,0,0,5860,843,4318,0,10984,4472,7373,4,100,0,0,0,144,2,8,3,37,1,1,True,True,False,True,True,True,1,9
1,NRV,0,1,2,4,12,3,0,False,False,False,7393,0,3068,2043,3111,3082,1011,3340,0,0,804,68693,5003,5759,0,2,0,11036,999,7057,0,79730,6003,2420,155,564,0,0,0,678,0,3,4,11,2,13,5,0,False,False,False,8136,0,2031,1053,3155,3006,1419,3363,4,4,829,2661,7,5225,3,65,0,100863,8220,14865,0,111945,9550,11182,37,372,0,8420,1322,282,0,3,3,13,5,13,3,0,False,False,False,8174,0,3134,3158,3155,1055,1055,3340,1,0,661,1618,1219,5709,0,11,0,89336,9292,8548,0,90955,10512,1391,174,53,0,0,0,616,0,1,1,10,1,11,4,0,False,False,False,8108,0,1055,3508,1001,3085,1051,3363,2,0,916,1051,801,4040,0,8,0,81669,7364,5430,0,82720,8165,1446,183,1356,0,0,0,178,0,0,2,5,2,9,3,0,False,False,False,5046,0,2010,3158,1033,1028,0,3364,0,0,661,10036,3578,3103,0,0,0,2660,365,5410,0,12696,3944,954,14,116,0,0,0,0,0,1,6,15,0,1,False,False,True,False,False,False,0,0
0,EPS,1,0,1,13,18,0,0,False,True,False,15237,0,3143,3102,3047,3211,3068,3340,1,0,0,135732,6876,4896,5,10,0,65789,5409,12774,0,201583,12285,3427,272,604,0,62,0,50,3,5,1,24,9,17,2,0,False,True,False,13469,0,3143,2049,3047,3065,1031,3364,1,0,925,45629,8267,20003,16,75,0,82904,4133,23314,0,147358,13120,22109,62,640,0,18825,720,358,1,9,31,47,6,18,3,1,False,False,False,16720,0,3040,3135,3116,1026,3001,3363,6,2,750,212019,23014,10931,2,28,0,20947,383,9039,0,233903,23497,9080,299,8789,0,935,100,274,0,6,13,20,8,17,1,2,False,False,True,18842,3,3031,3085,1053,3046,3036,3363,7,7,1434,7115,2877,9421,3,25,0,327726,30907,7506,0,341904,34141,4263,352,4466,0,7062,356,25,2,3,13,17,14,14,1,0,False,True,True,11732,1,0,2301,3504,3158,3028,3364,1,0,1101,15638,5266,7417,1,1,0,7948,705,6935,0,23641,5971,3087,27,171,0,54,0,264,1,10,16,46,2,3,True,False,True,True,False,True,4,9
1,4G,0,1,1,3,16,4,0,False,False,False,12532,0,3068,3025,3065,3009,1031,3340,1,0,1467,53766,2706,9022,0,6,0,118842,6248,19674,0,173808,8955,2012,236,4497,0,1200,0,232,0,4,5,19,3,14,5,0,False,False,False,11740,0,3116,3158,2049,3001,2043,3364,2,2,1693,91398,9683,9097,11,69,0,25334,622,16206,0,132163,10568,7360,47,832,0,15431,261,310,0,10,21,41,5,17,0,0,False,False,False,15242,0,1052,3100,3158,1026,3116,3363,2,2,0,284395,33943,8934,0,28,0,15679,233,6886,0,300324,34427,3173,341,785,0,250,250,297,1,2,9,16,4,17,1,0,False,False,False,16575,0,3036,3031,3006,3094,3508,3363,2,2,2401,6049,805,4177,6,38,0,303810,21409,8680,0,316308,22675,3841,357,124,0,6448,460,116,1,1,15,17,6,12,6,0,False,False,False,9978,0,3110,2303,2043,3009,0,3364,0,0,926,10919,4287,15411,0,0,0,6815,364,12625,0,23439,4651,3134,60,654,0,5705,0,221,1,15,18,54,0,2,False,True,False,False,True,False,0,4
0,4G,1,0,2,4,18,0,1,False,True,False,13391,0,1031,3143,3047,3065,3068,3340,4,4,0,101209,3666,5480,1,5,0,40125,3333,10939,0,142965,7119,3951,224,562,0,1629,120,128,1,4,6,18,8,17,2,0,False,True,False,12819,0,3157,1402,3111,1011,1052,3364,1,0,1129,97090,6491,3366,20,83,0,46855,2267,21314,0,167844,10337,9243,39,290,0,23898,1578,250,1,7,7,12,5,18,1,0,False,True,False,18439,0,3089,3020,1058,3165,3135,3363,8,8,1635,293708,21510,6930,4,18,0,20379,618,7458,0,318863,23412,4387,366,792,0,4775,1283,168,4,7,4,21,7,17,0,0,False,True,False,15759,0,3142,1038,3158,3147,3156,3363,5,5,0,9493,3184,1253,8,18,0,233168,23841,7151,0,247853,27844,3287,304,183,0,5190,818,0,2,3,6,17,14,13,2,0,False,False,False,10735,1,0,2303,3010,3117,3801,3364,1,0,1126,11450,3002,8735,0,0,0,6910,682,12012,0,25927,4882,10950,50,104,0,7566,1198,0,0,16,23,52,1,4,True,True,True,True,False,False,1,9
1,EPS,0,1,2,0,18,1,0,False,False,False,13955,0,3742,3071,3111,3075,1011,3340,1,0,2239,35048,4501,4740,6,2,0,216392,10804,13646,0,257868,15306,1209,328,1019,0,6428,0,610,3,3,2,20,3,14,2,0,False,False,False,10905,0,3116,3111,3102,2043,1029,3364,1,0,1626,88976,6011,8837,10,85,0,24065,499,14628,0,130434,6554,8553,24,459,0,17392,44,1476,0,5,12,23,1,17,3,0,False,False,False,13896,0,3001,3116,1056,3111,3115,3363,2,0,919,222822,10486,7286,1,21,0,7898,55,8374,0,230720,10541,2454,329,886,0,0,0,947,0,4,6,15,3,15,7,0,False,False,False,13123,0,1055,3156,3031,3085,3035,3363,1,0,865,667,352,8442,0,22,0,197555,12951,7757,0,200927,13806,2788,275,261,0,2704,502,1514,1,4,9,15,1,12,6,0,False,False,False,8436,0,3190,2301,3158,2043,1033,3364,0,0,607,12916,2561,8548,0,0,0,3110,715,9822,0,16026,3276,1262,36,210,0,0,0,450,0,11,27,49,0,1,False,False,False,False,True,True,0,4
0,MIL,1,0,1,6,18,1,0,False,True,True,13701,0,3052,3077,3068,3026,3047,3340,1,0,481,101046,2632,18172,11,2,0,57266,2687,9043,0,158312,5319,5360,265,381,0,0,0,852,0,4,0,16,7,15,3,1,False,False,True,12796,0,2055,1057,3742,3071,3047,3364,3,3,1114,23150,1300,12659,52,78,0,123097,7273,17219,0,156973,8589,8777,24,800,0,10726,16,30,0,13,22,32,3,18,0,1,False,True,True,16396,1,3040,3001,0,3116,3165,3340,4,4,2231,226331,13401,9987,14,5,0,17148,159,8171,0,243479,13561,9704,326,5845,0,0,0,0,0,7,8,18,5,17,3,1,False,False,False,17280,1,3006,3156,3031,1055,3085,3363,7,6,670,4959,1649,11425,4,20,0,287975,29272,16955,0,296788,31236,3392,325,626,0,3854,314,44,3,2,2,8,11,15,3,0,False,True,True,10970,0,3190,3107,2045,3158,3114,3364,1,0,672,8348,3573,6714,0,0,0,8299,1898,8189,0,16877,5700,18479,23,138,0,229,229,178,1,9,19,48,2,2,True,True,True,True,False,True,2,9
